date,cpi_index,rate,unemp,wage_real,hpi,mortgage,gdp_growth,usdils,eurils,cpi_yoy,cpi_yoy_clean,real_rate,rate_gap,rate_change_12m,real_wage_indexed,wage_growth_12m,hpi_total,hpi_total_indexed,hpi_growth_12m,affordability,fx_change_12m,fx_mom_pct,fx_volatility_12m,cpi_mom_pct,inflation_volatility_12m,cpi_gap,housing_loans_yoy,economic_stress_index,housing_pressure_index
2005-08-01,1.5873015873,3.5,,8619.65234375,,,,4.545,5.5438,1.5873015873,1.5873015873,1.9126984127,1.5,-0.5999999999999996,174.01063203746548,2.0259372773083317,,,,,0.4197967300044292,0.4197967300044292,1.5605967217668677,-0.19841270094516084,,-0.41269841269999996,,-0.44869598122905036,
2005-09-01,1.888667992,3.75,,8814.3486328125,,,,4.598,5.5275,1.888667992,1.888667992,1.861332008,1.75,-0.34999999999999964,177.94109500325783,4.498743939383054,,,,,2.5881302989736676,1.166116611661172,1.5558428856420836,18.986083496118987,,-0.11133200799999998,,-0.40270061519731687,
2005-10-01,2.6838966203,4.0,,8623.4130859375,61.8168467977479,,7.710094125,4.636,5.5769,2.6838966203,2.6838966203,1.3161033797,2.0,-0.09999999999999964,174.08655263134548,1.1535829929902208,61.8168467977479,96.37535177244057,1.9024822212794001,180.63389593886512,3.760071620411831,0.8264462809917328,1.5548719495672119,42.10526316263214,,0.6838966203000001,,-0.405148310657773,-0.6974363430760467
2005-11-01,2.6865671642,4.0,,8592.771484375,,,,4.663,5.4895,2.6865671642,2.6865671642,1.3134328358,2.0,0.10000000000000009,173.46797032177045,0.9972780429640782,,,,,6.8760027504011,0.58239861949958,1.308100700891893,0.09950248753252122,,0.6865671642,,-0.41236793033643315,
2005-12-01,2.3856858847,4.5,,8627.0546875,,,,4.603,5.4465,2.3856858847,2.3856858847,2.1143141153,2.5,0.7999999999999998,174.16006805450274,-3.6756666816047168,,,,,6.847725162488394,-1.2867252841518462,1.311429940013565,-11.199469847968446,,0.3856858847,,-0.2896429600096222,
2006-01-01,2.7,4.75,,8685.625,61.1445746577565,,5.8755185131,4.658,5.6474,2.7,2.7,2.05,2.75,1.25,175.34246575342465,-1.2447556873415366,61.1445746577565,95.3272481027328,1.8341536268670078,183.9374043027662,6.274241387177737,1.194872908972422,1.2757636515660167,13.174999999613334,,0.7000000000000002,,-0.2385758620660026,-0.761100505448101
2006-02-01,3.0938123752,4.75,,8784.3134765625,,,,4.706,5.591,3.0938123752,3.0938123752,1.6561876247999998,2.75,1.25,177.33475540695193,2.07546501786946,,,,,8.010098691760392,1.0304851867754428,1.2328359726451592,14.585643525925928,,1.0938123752000002,,-0.23291720309527678,
2006-03-01,3.6,5.0,,8686.634765625,,,,4.665,5.6619,3.6,3.6,1.4,3.0,1.5,175.3628505610258,0.4198273952616072,,,,,6.970878238936029,-0.8712282192945286,1.3019589373519984,16.36129032444242,,1.6,,-0.15521857790776125,
2006-04-01,3.7735849057,5.25,,8663.671875,59.9057576407883,,7.7309012415,4.503,5.6492,3.7735849057,3.7735849057,1.4764150943,3.25,1.75,174.89928347598428,0.14063440236473657,59.9057576407883,93.39587450513375,-1.846469927964145,187.26660508582796,3.067063401235992,-3.472668810289392,1.7511525985334937,4.821802936111097,,1.7735849057,,-0.0909845608455454,-1.147821501238513
2006-05-01,3.4653465347,5.25,,8677.08203125,,,,4.518,5.8095,3.4653465347,3.4653465347,1.7846534653,3.25,1.75,175.17000318389404,-0.44928912692526746,,,,,2.309782608695632,0.3331112591605567,1.7329673909071934,-8.168316831414224,,1.4653465347,,0.059549636580970566,
