date,series_id,series_name,value,source_file,sheet
2010-11-17,usd_ils,USD/ILS,3.684,New Israeli shekel exchange rates.xlsx,EXR
2010-11-18,usd_ils,USD/ILS,3.653,New Israeli shekel exchange rates.xlsx,EXR
2010-11-19,usd_ils,USD/ILS,3.643,New Israeli shekel exchange rates.xlsx,EXR
2010-11-22,usd_ils,USD/ILS,3.62,New Israeli shekel exchange rates.xlsx,EXR
2010-11-23,usd_ils,USD/ILS,3.643,New Israeli shekel exchange rates.xlsx,EXR
2010-11-24,usd_ils,USD/ILS,3.654,New Israeli shekel exchange rates.xlsx,EXR
2010-11-25,usd_ils,USD/ILS,3.651,New Israeli shekel exchange rates.xlsx,EXR
2010-11-26,usd_ils,USD/ILS,3.679,New Israeli shekel exchange rates.xlsx,EXR
2010-11-29,usd_ils,USD/ILS,3.677,New Israeli shekel exchange rates.xlsx,EXR
2010-11-30,usd_ils,USD/ILS,3.683,New Israeli shekel exchange rates.xlsx,EXR
2010-12-01,usd_ils,USD/ILS,3.665,New Israeli shekel exchange rates.xlsx,EXR
2010-12-02,usd_ils,USD/ILS,3.652,New Israeli shekel exchange rates.xlsx,EXR
2010-12-03,usd_ils,USD/ILS,3.635,New Israeli shekel exchange rates.xlsx,EXR
2010-12-06,usd_ils,USD/ILS,3.631,New Israeli shekel exchange rates.xlsx,EXR
2010-12-07,usd_ils,USD/ILS,3.623,New Israeli shekel exchange rates.xlsx,EXR
2010-12-08,usd_ils,USD/ILS,3.642,New Israeli shekel exchange rates.xlsx,EXR
2010-12-09,usd_ils,USD/ILS,3.628,New Israeli shekel exchange rates.xlsx,EXR
2010-12-10,usd_ils,USD/ILS,3.616,New Israeli shekel exchange rates.xlsx,EXR
2010-12-13,usd_ils,USD/ILS,3.611,New Israeli shekel exchange rates.xlsx,EXR
2010-12-14,usd_ils,USD/ILS,3.592,New Israeli shekel exchange rates.xlsx,EXR
2010-12-15,usd_ils,USD/ILS,3.584,New Israeli shekel exchange rates.xlsx,EXR
2010-12-16,usd_ils,USD/ILS,3.598,New Israeli shekel exchange rates.xlsx,EXR
2010-12-17,usd_ils,USD/ILS,3.588,New Israeli shekel exchange rates.xlsx,EXR
2010-12-20,usd_ils,USD/ILS,3.606,New Israeli shekel exchange rates.xlsx,EXR
2010-12-21,usd_ils,USD/ILS,3.598,New Israeli shekel exchange rates.xlsx,EXR
2010-12-22,usd_ils,USD/ILS,3.596,New Israeli shekel exchange rates.xlsx,EXR
2010-12-23,usd_ils,USD/ILS,3.595,New Israeli shekel exchange rates.xlsx,EXR
2010-12-24,usd_ils,USD/ILS,3.592,New Israeli shekel exchange rates.xlsx,EXR
2010-12-27,usd_ils,USD/ILS,3.583,New Israeli shekel exchange rates.xlsx,EXR
2010-12-28,usd_ils,USD/ILS,3.57,New Israeli shekel exchange rates.xlsx,EXR
2010-12-29,usd_ils,USD/ILS,3.577,New Israeli shekel exchange rates.xlsx,EXR
2010-12-30,usd_ils,USD/ILS,3.56,New Israeli shekel exchange rates.xlsx,EXR
2010-12-31,usd_ils,USD/ILS,3.549,New Israeli shekel exchange rates.xlsx,EXR
2011-01-03,usd_ils,USD/ILS,3.544,New Israeli shekel exchange rates.xlsx,EXR
2011-01-04,usd_ils,USD/ILS,3.528,New Israeli shekel exchange rates.xlsx,EXR
2011-01-05,usd_ils,USD/ILS,3.542,New Israeli shekel exchange rates.xlsx,EXR
2011-01-06,usd_ils,USD/ILS,3.558,New Israeli shekel exchange rates.xlsx,EXR
2011-01-07,usd_ils,USD/ILS,3.576,New Israeli shekel exchange rates.xlsx,EXR
2011-01-10,usd_ils,USD/ILS,3.577,New Israeli shekel exchange rates.xlsx,EXR
2011-01-11,usd_ils,USD/ILS,3.552,New Israeli shekel exchange rates.xlsx,EXR
2011-01-12,usd_ils,USD/ILS,3.536,New Israeli shekel exchange rates.xlsx,EXR
2011-01-13,usd_ils,USD/ILS,3.566,New Israeli shekel exchange rates.xlsx,EXR
2011-01-14,usd_ils,USD/ILS,3.55,New Israeli shekel exchange rates.xlsx,EXR
2011-01-17,usd_ils,USD/ILS,3.548,New Israeli shekel exchange rates.xlsx,EXR
2011-01-18,usd_ils,USD/ILS,3.529,New Israeli shekel exchange rates.xlsx,EXR
2011-01-19,usd_ils,USD/ILS,3.544,New Israeli shekel exchange rates.xlsx,EXR
2011-01-20,usd_ils,USD/ILS,3.599,New Israeli shekel exchange rates.xlsx,EXR
2011-01-21,usd_ils,USD/ILS,3.632,New Israeli shekel exchange rates.xlsx,EXR
2011-01-24,usd_ils,USD/ILS,3.625,New Israeli shekel exchange rates.xlsx,EXR
2011-01-25,usd_ils,USD/ILS,3.618,New Israeli shekel exchange rates.xlsx,EXR
2011-01-26,usd_ils,USD/ILS,3.6,New Israeli shekel exchange rates.xlsx,EXR
2011-01-27,usd_ils,USD/ILS,3.656,New Israeli shekel exchange rates.xlsx,EXR
2011-01-28,usd_ils,USD/ILS,3.68,New Israeli shekel exchange rates.xlsx,EXR
2011-01-31,usd_ils,USD/ILS,3.71,New Israeli shekel exchange rates.xlsx,EXR
2011-02-01,usd_ils,USD/ILS,3.691,New Israeli shekel exchange rates.xlsx,EXR
2011-02-02,usd_ils,USD/ILS,3.675,New Israeli shekel exchange rates.xlsx,EXR
2011-02-03,usd_ils,USD/ILS,3.683,New Israeli shekel exchange rates.xlsx,EXR
2011-02-04,usd_ils,USD/ILS,3.713,New Israeli shekel exchange rates.xlsx,EXR
2011-02-07,usd_ils,USD/ILS,3.676,New Israeli shekel exchange rates.xlsx,EXR
2011-02-08,usd_ils,USD/ILS,3.678,New Israeli shekel exchange rates.xlsx,EXR
2011-02-09,usd_ils,USD/ILS,3.665,New Israeli shekel exchange rates.xlsx,EXR
2011-02-10,usd_ils,USD/ILS,3.688,New Israeli shekel exchange rates.xlsx,EXR
2011-02-11,usd_ils,USD/ILS,3.693,New Israeli shekel exchange rates.xlsx,EXR
2011-02-14,usd_ils,USD/ILS,3.667,New Israeli shekel exchange rates.xlsx,EXR
2011-02-15,usd_ils,USD/ILS,3.65,New Israeli shekel exchange rates.xlsx,EXR
2011-02-16,usd_ils,USD/ILS,3.611,New Israeli shekel exchange rates.xlsx,EXR
2011-02-17,usd_ils,USD/ILS,3.613,New Israeli shekel exchange rates.xlsx,EXR
2011-02-18,usd_ils,USD/ILS,3.624,New Israeli shekel exchange rates.xlsx,EXR
2011-02-21,usd_ils,USD/ILS,3.602,New Israeli shekel exchange rates.xlsx,EXR
2011-02-22,usd_ils,USD/ILS,3.634,New Israeli shekel exchange rates.xlsx,EXR
2011-02-23,usd_ils,USD/ILS,3.634,New Israeli shekel exchange rates.xlsx,EXR
2011-02-24,usd_ils,USD/ILS,3.658,New Israeli shekel exchange rates.xlsx,EXR
2011-02-25,usd_ils,USD/ILS,3.656,New Israeli shekel exchange rates.xlsx,EXR
2011-02-28,usd_ils,USD/ILS,3.622,New Israeli shekel exchange rates.xlsx,EXR
2011-03-01,usd_ils,USD/ILS,3.623,New Israeli shekel exchange rates.xlsx,EXR
2011-03-02,usd_ils,USD/ILS,3.635,New Israeli shekel exchange rates.xlsx,EXR
2011-03-03,usd_ils,USD/ILS,3.611,New Israeli shekel exchange rates.xlsx,EXR
2011-03-04,usd_ils,USD/ILS,3.611,New Israeli shekel exchange rates.xlsx,EXR
2011-03-07,usd_ils,USD/ILS,3.598,New Israeli shekel exchange rates.xlsx,EXR
2011-03-08,usd_ils,USD/ILS,3.583,New Israeli shekel exchange rates.xlsx,EXR
2011-03-09,usd_ils,USD/ILS,3.565,New Israeli shekel exchange rates.xlsx,EXR
2011-03-10,usd_ils,USD/ILS,3.567,New Israeli shekel exchange rates.xlsx,EXR
2011-03-11,usd_ils,USD/ILS,3.579,New Israeli shekel exchange rates.xlsx,EXR
2011-03-14,usd_ils,USD/ILS,3.553,New Israeli shekel exchange rates.xlsx,EXR
2011-03-15,usd_ils,USD/ILS,3.56,New Israeli shekel exchange rates.xlsx,EXR
2011-03-16,usd_ils,USD/ILS,3.561,New Israeli shekel exchange rates.xlsx,EXR
2011-03-17,usd_ils,USD/ILS,3.562,New Israeli shekel exchange rates.xlsx,EXR
2011-03-18,usd_ils,USD/ILS,3.554,New Israeli shekel exchange rates.xlsx,EXR
2011-03-22,usd_ils,USD/ILS,3.524,New Israeli shekel exchange rates.xlsx,EXR
2011-03-23,usd_ils,USD/ILS,3.536,New Israeli shekel exchange rates.xlsx,EXR
2011-03-24,usd_ils,USD/ILS,3.546,New Israeli shekel exchange rates.xlsx,EXR
2011-03-25,usd_ils,USD/ILS,3.555,New Israeli shekel exchange rates.xlsx,EXR
2011-03-28,usd_ils,USD/ILS,3.54,New Israeli shekel exchange rates.xlsx,EXR
2011-03-29,usd_ils,USD/ILS,3.525,New Israeli shekel exchange rates.xlsx,EXR
2011-03-30,usd_ils,USD/ILS,3.511,New Israeli shekel exchange rates.xlsx,EXR
2011-03-31,usd_ils,USD/ILS,3.481,New Israeli shekel exchange rates.xlsx,EXR
2011-04-01,usd_ils,USD/ILS,3.473,New Israeli shekel exchange rates.xlsx,EXR
2011-04-04,usd_ils,USD/ILS,3.465,New Israeli shekel exchange rates.xlsx,EXR
2011-04-05,usd_ils,USD/ILS,3.468,New Israeli shekel exchange rates.xlsx,EXR
2011-04-06,usd_ils,USD/ILS,3.46,New Israeli shekel exchange rates.xlsx,EXR
2011-04-07,usd_ils,USD/ILS,3.451,New Israeli shekel exchange rates.xlsx,EXR
2011-04-08,usd_ils,USD/ILS,3.438,New Israeli shekel exchange rates.xlsx,EXR
2011-04-11,usd_ils,USD/ILS,3.441,New Israeli shekel exchange rates.xlsx,EXR
2011-04-12,usd_ils,USD/ILS,3.446,New Israeli shekel exchange rates.xlsx,EXR
2011-04-13,usd_ils,USD/ILS,3.417,New Israeli shekel exchange rates.xlsx,EXR
2011-04-14,usd_ils,USD/ILS,3.431,New Israeli shekel exchange rates.xlsx,EXR
2011-04-15,usd_ils,USD/ILS,3.416,New Israeli shekel exchange rates.xlsx,EXR
2011-04-20,usd_ils,USD/ILS,3.424,New Israeli shekel exchange rates.xlsx,EXR
2011-04-21,usd_ils,USD/ILS,3.405,New Israeli shekel exchange rates.xlsx,EXR
2011-04-26,usd_ils,USD/ILS,3.413,New Israeli shekel exchange rates.xlsx,EXR
2011-04-27,usd_ils,USD/ILS,3.42,New Israeli shekel exchange rates.xlsx,EXR
2011-04-28,usd_ils,USD/ILS,3.411,New Israeli shekel exchange rates.xlsx,EXR
2011-04-29,usd_ils,USD/ILS,3.395,New Israeli shekel exchange rates.xlsx,EXR
2011-05-02,usd_ils,USD/ILS,3.377,New Israeli shekel exchange rates.xlsx,EXR
2011-05-03,usd_ils,USD/ILS,3.397,New Israeli shekel exchange rates.xlsx,EXR
2011-05-04,usd_ils,USD/ILS,3.392,New Israeli shekel exchange rates.xlsx,EXR
2011-05-05,usd_ils,USD/ILS,3.407,New Israeli shekel exchange rates.xlsx,EXR
2011-05-06,usd_ils,USD/ILS,3.447,New Israeli shekel exchange rates.xlsx,EXR
2011-05-09,usd_ils,USD/ILS,3.448,New Israeli shekel exchange rates.xlsx,EXR
2011-05-11,usd_ils,USD/ILS,3.465,New Israeli shekel exchange rates.xlsx,EXR
2011-05-12,usd_ils,USD/ILS,3.504,New Israeli shekel exchange rates.xlsx,EXR
2011-05-13,usd_ils,USD/ILS,3.485,New Israeli shekel exchange rates.xlsx,EXR
2011-05-16,usd_ils,USD/ILS,3.538,New Israeli shekel exchange rates.xlsx,EXR
2011-05-17,usd_ils,USD/ILS,3.52,New Israeli shekel exchange rates.xlsx,EXR
2011-05-18,usd_ils,USD/ILS,3.529,New Israeli shekel exchange rates.xlsx,EXR
2011-05-19,usd_ils,USD/ILS,3.49,New Israeli shekel exchange rates.xlsx,EXR
2011-05-20,usd_ils,USD/ILS,3.474,New Israeli shekel exchange rates.xlsx,EXR
2011-05-23,usd_ils,USD/ILS,3.516,New Israeli shekel exchange rates.xlsx,EXR
2011-05-24,usd_ils,USD/ILS,3.496,New Israeli shekel exchange rates.xlsx,EXR
2011-05-25,usd_ils,USD/ILS,3.499,New Israeli shekel exchange rates.xlsx,EXR
2011-05-26,usd_ils,USD/ILS,3.469,New Israeli shekel exchange rates.xlsx,EXR
2011-05-27,usd_ils,USD/ILS,3.472,New Israeli shekel exchange rates.xlsx,EXR
2011-05-31,usd_ils,USD/ILS,3.437,New Israeli shekel exchange rates.xlsx,EXR
2011-06-01,usd_ils,USD/ILS,3.42,New Israeli shekel exchange rates.xlsx,EXR
2011-06-02,usd_ils,USD/ILS,3.406,New Israeli shekel exchange rates.xlsx,EXR
2011-06-03,usd_ils,USD/ILS,3.387,New Israeli shekel exchange rates.xlsx,EXR
2011-06-06,usd_ils,USD/ILS,3.383,New Israeli shekel exchange rates.xlsx,EXR
2011-06-07,usd_ils,USD/ILS,3.363,New Israeli shekel exchange rates.xlsx,EXR
2011-06-09,usd_ils,USD/ILS,3.377,New Israeli shekel exchange rates.xlsx,EXR
2011-06-10,usd_ils,USD/ILS,3.393,New Israeli shekel exchange rates.xlsx,EXR
2011-06-13,usd_ils,USD/ILS,3.434,New Israeli shekel exchange rates.xlsx,EXR
2011-06-14,usd_ils,USD/ILS,3.395,New Israeli shekel exchange rates.xlsx,EXR
2011-06-15,usd_ils,USD/ILS,3.418,New Israeli shekel exchange rates.xlsx,EXR
2011-06-16,usd_ils,USD/ILS,3.485,New Israeli shekel exchange rates.xlsx,EXR
2011-06-17,usd_ils,USD/ILS,3.463,New Israeli shekel exchange rates.xlsx,EXR
2011-06-20,usd_ils,USD/ILS,3.459,New Israeli shekel exchange rates.xlsx,EXR
2011-06-21,usd_ils,USD/ILS,3.416,New Israeli shekel exchange rates.xlsx,EXR
2011-06-22,usd_ils,USD/ILS,3.421,New Israeli shekel exchange rates.xlsx,EXR
2011-06-23,usd_ils,USD/ILS,3.45,New Israeli shekel exchange rates.xlsx,EXR
2011-06-24,usd_ils,USD/ILS,3.445,New Israeli shekel exchange rates.xlsx,EXR
2011-06-27,usd_ils,USD/ILS,3.451,New Israeli shekel exchange rates.xlsx,EXR
2011-06-28,usd_ils,USD/ILS,3.463,New Israeli shekel exchange rates.xlsx,EXR
2011-06-29,usd_ils,USD/ILS,3.426,New Israeli shekel exchange rates.xlsx,EXR
2011-06-30,usd_ils,USD/ILS,3.415,New Israeli shekel exchange rates.xlsx,EXR
2011-07-01,usd_ils,USD/ILS,3.399,New Israeli shekel exchange rates.xlsx,EXR
2011-07-04,usd_ils,USD/ILS,3.389,New Israeli shekel exchange rates.xlsx,EXR
2011-07-05,usd_ils,USD/ILS,3.411,New Israeli shekel exchange rates.xlsx,EXR
2011-07-06,usd_ils,USD/ILS,3.42,New Israeli shekel exchange rates.xlsx,EXR
2011-07-07,usd_ils,USD/ILS,3.406,New Israeli shekel exchange rates.xlsx,EXR
2011-07-08,usd_ils,USD/ILS,3.398,New Israeli shekel exchange rates.xlsx,EXR
2011-07-11,usd_ils,USD/ILS,3.434,New Israeli shekel exchange rates.xlsx,EXR
2011-07-12,usd_ils,USD/ILS,3.465,New Israeli shekel exchange rates.xlsx,EXR
2011-07-13,usd_ils,USD/ILS,3.437,New Israeli shekel exchange rates.xlsx,EXR
2011-07-14,usd_ils,USD/ILS,3.431,New Israeli shekel exchange rates.xlsx,EXR
2011-07-15,usd_ils,USD/ILS,3.439,New Israeli shekel exchange rates.xlsx,EXR
2011-07-18,usd_ils,USD/ILS,3.452,New Israeli shekel exchange rates.xlsx,EXR
2011-07-19,usd_ils,USD/ILS,3.439,New Israeli shekel exchange rates.xlsx,EXR
2011-07-20,usd_ils,USD/ILS,3.419,New Israeli shekel exchange rates.xlsx,EXR
2011-07-21,usd_ils,USD/ILS,3.428,New Israeli shekel exchange rates.xlsx,EXR
2011-07-22,usd_ils,USD/ILS,3.391,New Israeli shekel exchange rates.xlsx,EXR
2011-07-25,usd_ils,USD/ILS,3.408,New Israeli shekel exchange rates.xlsx,EXR
2011-07-26,usd_ils,USD/ILS,3.398,New Israeli shekel exchange rates.xlsx,EXR
2011-07-27,usd_ils,USD/ILS,3.4,New Israeli shekel exchange rates.xlsx,EXR
2011-07-28,usd_ils,USD/ILS,3.43,New Israeli shekel exchange rates.xlsx,EXR
2011-07-29,usd_ils,USD/ILS,3.43,New Israeli shekel exchange rates.xlsx,EXR
2011-08-01,usd_ils,USD/ILS,3.412,New Israeli shekel exchange rates.xlsx,EXR
2011-08-02,usd_ils,USD/ILS,3.449,New Israeli shekel exchange rates.xlsx,EXR
2011-08-03,usd_ils,USD/ILS,3.464,New Israeli shekel exchange rates.xlsx,EXR
2011-08-04,usd_ils,USD/ILS,3.489,New Israeli shekel exchange rates.xlsx,EXR
2011-08-05,usd_ils,USD/ILS,3.52,New Israeli shekel exchange rates.xlsx,EXR
2011-08-08,usd_ils,USD/ILS,3.552,New Israeli shekel exchange rates.xlsx,EXR
2011-08-10,usd_ils,USD/ILS,3.515,New Israeli shekel exchange rates.xlsx,EXR
2011-08-11,usd_ils,USD/ILS,3.548,New Israeli shekel exchange rates.xlsx,EXR
2011-08-12,usd_ils,USD/ILS,3.548,New Israeli shekel exchange rates.xlsx,EXR
2011-08-15,usd_ils,USD/ILS,3.52,New Israeli shekel exchange rates.xlsx,EXR
2011-08-16,usd_ils,USD/ILS,3.538,New Israeli shekel exchange rates.xlsx,EXR
2011-08-17,usd_ils,USD/ILS,3.519,New Israeli shekel exchange rates.xlsx,EXR
2011-08-18,usd_ils,USD/ILS,3.557,New Israeli shekel exchange rates.xlsx,EXR
2011-08-19,usd_ils,USD/ILS,3.586,New Israeli shekel exchange rates.xlsx,EXR
2011-08-22,usd_ils,USD/ILS,3.578,New Israeli shekel exchange rates.xlsx,EXR
2011-08-23,usd_ils,USD/ILS,3.578,New Israeli shekel exchange rates.xlsx,EXR
2011-08-24,usd_ils,USD/ILS,3.608,New Israeli shekel exchange rates.xlsx,EXR
2011-08-25,usd_ils,USD/ILS,3.609,New Israeli shekel exchange rates.xlsx,EXR
2011-08-26,usd_ils,USD/ILS,3.626,New Israeli shekel exchange rates.xlsx,EXR
2011-08-29,usd_ils,USD/ILS,3.606,New Israeli shekel exchange rates.xlsx,EXR
2011-08-30,usd_ils,USD/ILS,3.572,New Israeli shekel exchange rates.xlsx,EXR
2011-08-31,usd_ils,USD/ILS,3.558,New Israeli shekel exchange rates.xlsx,EXR
2011-09-01,usd_ils,USD/ILS,3.574,New Israeli shekel exchange rates.xlsx,EXR
2011-09-02,usd_ils,USD/ILS,3.584,New Israeli shekel exchange rates.xlsx,EXR
2011-09-05,usd_ils,USD/ILS,3.633,New Israeli shekel exchange rates.xlsx,EXR
2011-09-06,usd_ils,USD/ILS,3.656,New Israeli shekel exchange rates.xlsx,EXR
2011-09-07,usd_ils,USD/ILS,3.673,New Israeli shekel exchange rates.xlsx,EXR
2011-09-08,usd_ils,USD/ILS,3.681,New Israeli shekel exchange rates.xlsx,EXR
2011-09-09,usd_ils,USD/ILS,3.7,New Israeli shekel exchange rates.xlsx,EXR
2011-09-12,usd_ils,USD/ILS,3.725,New Israeli shekel exchange rates.xlsx,EXR
2011-09-13,usd_ils,USD/ILS,3.712,New Israeli shekel exchange rates.xlsx,EXR
2011-09-14,usd_ils,USD/ILS,3.714,New Israeli shekel exchange rates.xlsx,EXR
2011-09-15,usd_ils,USD/ILS,3.686,New Israeli shekel exchange rates.xlsx,EXR
2011-09-16,usd_ils,USD/ILS,3.654,New Israeli shekel exchange rates.xlsx,EXR
2011-09-19,usd_ils,USD/ILS,3.698,New Israeli shekel exchange rates.xlsx,EXR
2011-09-20,usd_ils,USD/ILS,3.682,New Israeli shekel exchange rates.xlsx,EXR
2011-09-21,usd_ils,USD/ILS,3.689,New Israeli shekel exchange rates.xlsx,EXR
2011-09-22,usd_ils,USD/ILS,3.721,New Israeli shekel exchange rates.xlsx,EXR
2011-09-23,usd_ils,USD/ILS,3.712,New Israeli shekel exchange rates.xlsx,EXR
2011-09-26,usd_ils,USD/ILS,3.725,New Israeli shekel exchange rates.xlsx,EXR
2011-09-27,usd_ils,USD/ILS,3.712,New Israeli shekel exchange rates.xlsx,EXR
2011-10-03,usd_ils,USD/ILS,3.755,New Israeli shekel exchange rates.xlsx,EXR
2011-10-04,usd_ils,USD/ILS,3.763,New Israeli shekel exchange rates.xlsx,EXR
2011-10-05,usd_ils,USD/ILS,3.734,New Israeli shekel exchange rates.xlsx,EXR
2011-10-06,usd_ils,USD/ILS,3.725,New Israeli shekel exchange rates.xlsx,EXR
2011-10-10,usd_ils,USD/ILS,3.675,New Israeli shekel exchange rates.xlsx,EXR
2011-10-11,usd_ils,USD/ILS,3.688,New Israeli shekel exchange rates.xlsx,EXR
2011-10-12,usd_ils,USD/ILS,3.66,New Israeli shekel exchange rates.xlsx,EXR
2011-10-14,usd_ils,USD/ILS,3.66,New Israeli shekel exchange rates.xlsx,EXR
2011-10-17,usd_ils,USD/ILS,3.635,New Israeli shekel exchange rates.xlsx,EXR
2011-10-18,usd_ils,USD/ILS,3.651,New Israeli shekel exchange rates.xlsx,EXR
2011-10-19,usd_ils,USD/ILS,3.634,New Israeli shekel exchange rates.xlsx,EXR
2011-10-21,usd_ils,USD/ILS,3.646,New Israeli shekel exchange rates.xlsx,EXR
2011-10-24,usd_ils,USD/ILS,3.644,New Israeli shekel exchange rates.xlsx,EXR
2011-10-25,usd_ils,USD/ILS,3.643,New Israeli shekel exchange rates.xlsx,EXR
2011-10-26,usd_ils,USD/ILS,3.65,New Israeli shekel exchange rates.xlsx,EXR
2011-10-27,usd_ils,USD/ILS,3.62,New Israeli shekel exchange rates.xlsx,EXR
2011-10-28,usd_ils,USD/ILS,3.602,New Israeli shekel exchange rates.xlsx,EXR
2011-10-31,usd_ils,USD/ILS,3.604,New Israeli shekel exchange rates.xlsx,EXR
2011-11-01,usd_ils,USD/ILS,3.65,New Israeli shekel exchange rates.xlsx,EXR
2011-11-02,usd_ils,USD/ILS,3.651,New Israeli shekel exchange rates.xlsx,EXR
2011-11-03,usd_ils,USD/ILS,3.665,New Israeli shekel exchange rates.xlsx,EXR
2011-11-04,usd_ils,USD/ILS,3.665,New Israeli shekel exchange rates.xlsx,EXR
2011-11-07,usd_ils,USD/ILS,3.682,New Israeli shekel exchange rates.xlsx,EXR
2011-11-08,usd_ils,USD/ILS,3.674,New Israeli shekel exchange rates.xlsx,EXR
2011-11-09,usd_ils,USD/ILS,3.712,New Israeli shekel exchange rates.xlsx,EXR
2011-11-10,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2011-11-11,usd_ils,USD/ILS,3.721,New Israeli shekel exchange rates.xlsx,EXR
2011-11-14,usd_ils,USD/ILS,3.723,New Israeli shekel exchange rates.xlsx,EXR
2011-11-15,usd_ils,USD/ILS,3.732,New Israeli shekel exchange rates.xlsx,EXR
2011-11-16,usd_ils,USD/ILS,3.726,New Israeli shekel exchange rates.xlsx,EXR
2011-11-17,usd_ils,USD/ILS,3.728,New Israeli shekel exchange rates.xlsx,EXR
2011-11-18,usd_ils,USD/ILS,3.731,New Israeli shekel exchange rates.xlsx,EXR
2011-11-21,usd_ils,USD/ILS,3.741,New Israeli shekel exchange rates.xlsx,EXR
2011-11-22,usd_ils,USD/ILS,3.732,New Israeli shekel exchange rates.xlsx,EXR
2011-11-23,usd_ils,USD/ILS,3.761,New Israeli shekel exchange rates.xlsx,EXR
2011-11-24,usd_ils,USD/ILS,3.774,New Israeli shekel exchange rates.xlsx,EXR
2011-11-25,usd_ils,USD/ILS,3.795,New Israeli shekel exchange rates.xlsx,EXR
2011-11-28,usd_ils,USD/ILS,3.8,New Israeli shekel exchange rates.xlsx,EXR
2011-11-29,usd_ils,USD/ILS,3.781,New Israeli shekel exchange rates.xlsx,EXR
2011-11-30,usd_ils,USD/ILS,3.793,New Israeli shekel exchange rates.xlsx,EXR
2011-12-01,usd_ils,USD/ILS,3.741,New Israeli shekel exchange rates.xlsx,EXR
2011-12-02,usd_ils,USD/ILS,3.732,New Israeli shekel exchange rates.xlsx,EXR
2011-12-05,usd_ils,USD/ILS,3.727,New Israeli shekel exchange rates.xlsx,EXR
2011-12-06,usd_ils,USD/ILS,3.736,New Israeli shekel exchange rates.xlsx,EXR
2011-12-07,usd_ils,USD/ILS,3.74,New Israeli shekel exchange rates.xlsx,EXR
2011-12-08,usd_ils,USD/ILS,3.741,New Israeli shekel exchange rates.xlsx,EXR
2011-12-09,usd_ils,USD/ILS,3.771,New Israeli shekel exchange rates.xlsx,EXR
2011-12-12,usd_ils,USD/ILS,3.762,New Israeli shekel exchange rates.xlsx,EXR
2011-12-13,usd_ils,USD/ILS,3.774,New Israeli shekel exchange rates.xlsx,EXR
2011-12-14,usd_ils,USD/ILS,3.805,New Israeli shekel exchange rates.xlsx,EXR
2011-12-15,usd_ils,USD/ILS,3.8,New Israeli shekel exchange rates.xlsx,EXR
2011-12-16,usd_ils,USD/ILS,3.792,New Israeli shekel exchange rates.xlsx,EXR
2011-12-19,usd_ils,USD/ILS,3.797,New Israeli shekel exchange rates.xlsx,EXR
2011-12-20,usd_ils,USD/ILS,3.783,New Israeli shekel exchange rates.xlsx,EXR
2011-12-21,usd_ils,USD/ILS,3.775,New Israeli shekel exchange rates.xlsx,EXR
2011-12-22,usd_ils,USD/ILS,3.784,New Israeli shekel exchange rates.xlsx,EXR
2011-12-23,usd_ils,USD/ILS,3.783,New Israeli shekel exchange rates.xlsx,EXR
2011-12-27,usd_ils,USD/ILS,3.775,New Israeli shekel exchange rates.xlsx,EXR
2011-12-28,usd_ils,USD/ILS,3.796,New Israeli shekel exchange rates.xlsx,EXR
2011-12-29,usd_ils,USD/ILS,3.817,New Israeli shekel exchange rates.xlsx,EXR
2011-12-30,usd_ils,USD/ILS,3.821,New Israeli shekel exchange rates.xlsx,EXR
2012-01-03,usd_ils,USD/ILS,3.814,New Israeli shekel exchange rates.xlsx,EXR
2012-01-04,usd_ils,USD/ILS,3.847,New Israeli shekel exchange rates.xlsx,EXR
2012-01-05,usd_ils,USD/ILS,3.854,New Israeli shekel exchange rates.xlsx,EXR
2012-01-06,usd_ils,USD/ILS,3.839,New Israeli shekel exchange rates.xlsx,EXR
2012-01-09,usd_ils,USD/ILS,3.839,New Israeli shekel exchange rates.xlsx,EXR
2012-01-10,usd_ils,USD/ILS,3.833,New Israeli shekel exchange rates.xlsx,EXR
2012-01-11,usd_ils,USD/ILS,3.849,New Israeli shekel exchange rates.xlsx,EXR
2012-01-12,usd_ils,USD/ILS,3.836,New Israeli shekel exchange rates.xlsx,EXR
2012-01-13,usd_ils,USD/ILS,3.83,New Israeli shekel exchange rates.xlsx,EXR
2012-01-16,usd_ils,USD/ILS,3.851,New Israeli shekel exchange rates.xlsx,EXR
2012-01-17,usd_ils,USD/ILS,3.834,New Israeli shekel exchange rates.xlsx,EXR
2012-01-18,usd_ils,USD/ILS,3.813,New Israeli shekel exchange rates.xlsx,EXR
2012-01-19,usd_ils,USD/ILS,3.784,New Israeli shekel exchange rates.xlsx,EXR
2012-01-20,usd_ils,USD/ILS,3.783,New Israeli shekel exchange rates.xlsx,EXR
2012-01-23,usd_ils,USD/ILS,3.775,New Israeli shekel exchange rates.xlsx,EXR
2012-01-24,usd_ils,USD/ILS,3.787,New Israeli shekel exchange rates.xlsx,EXR
2012-01-25,usd_ils,USD/ILS,3.789,New Israeli shekel exchange rates.xlsx,EXR
2012-01-26,usd_ils,USD/ILS,3.764,New Israeli shekel exchange rates.xlsx,EXR
2012-01-27,usd_ils,USD/ILS,3.768,New Israeli shekel exchange rates.xlsx,EXR
2012-01-30,usd_ils,USD/ILS,3.766,New Israeli shekel exchange rates.xlsx,EXR
